date,P,D
2015-06-24,119.17,0.0
2015-06-25,122.33,0.0
2015-06-26,123.25,0.0
2015-06-29,121.19,0.0
2015-06-30,122.0,0.0
2015-07-01,123.38,0.0
2015-07-02,121.81,0.0
2015-07-06,122.16,0.0
2015-07-07,120.7,0.0
2015-07-08,118.78,0.0
2015-07-09,119.34,0.0
2015-07-10,122.15,0.0
2015-07-13,122.45,0.0
2015-07-14,125.0,0.0
2015-07-15,125.86,0.0
2015-07-16,124.93,0.0
2015-07-17,123.85,0.0
2015-07-20,122.65,0.0
2015-07-21,120.86,0.0
2015-07-22,120.61,0.0
2015-07-23,119.33,0.0
2015-07-24,117.94,0.0
2015-07-27,117.88,0.0
2015-07-28,121.52,0.0
2015-07-29,121.52,0.0
2015-07-30,120.56,0.0
2015-07-31,121.4,0.0
2015-08-03,120.89,0.0
2015-08-04,120.84,0.0
2015-08-05,123.92,0.0
2015-08-06,122.04,0.0
2015-08-07,121.82,0.0
2015-08-10,122.48,0.0
2015-08-11,122.26,0.0
2015-08-12,121.2,0.0
2015-08-13,120.52,0.0
2015-08-14,121.02,0.0
2015-08-17,123.82,0.0
2015-08-18,125.5,0.0
2015-08-19,123.22,0.0
2015-08-20,119.79,0.0
2015-08-21,116.28,0.0
2015-08-24,110.43,0.0
2015-08-25,109.98,0.0
2015-08-26,113.46,0.0
2015-08-27,117.77,0.0
2015-08-28,117.28,0.0
2015-08-31,115.7,0.0
2015-09-01,112.63,0.0
2015-09-02,114.23,0.0
2015-09-03,113.99,0.0
2015-09-04,112.36,0.0
2015-09-08,116.09,0.0
2015-09-09,115.08,0.4999996299999999
2015-09-10,116.77,0.0
2015-09-11,118.7,0.0
2015-09-14,117.8,0.0
2015-09-15,120.03,0.0
2015-09-16,121.15,0.0
2015-09-17,123.26,0.0
2015-09-18,122.47,0.0
2015-09-21,123.94,0.0
2015-09-22,122.93,0.0
2015-09-23,123.28,0.0
2015-09-24,121.09,0.0
2015-09-25,116.37,0.0
2015-09-28,112.7,0.0
2015-09-29,114.22,0.0
2015-09-30,116.01,0.0
2015-10-01,116.61,0.0
2015-10-02,118.83,0.0
2015-10-05,119.65,0.0
2015-10-06,116.05,0.0
2015-10-07,116.43,0.0
2015-10-08,116.08,0.0
2015-10-09,119.27,0.0
2015-10-12,122.51,0.0
2015-10-13,123.99,0.0
2015-10-14,122.07,0.0
2015-10-15,120.17,0.0
2015-10-16,119.98,0.0
2015-10-19,120.73,0.0
2015-10-20,120.42,0.0
2015-10-21,118.11,0.0
2015-10-22,113.81,0.0
2015-10-23,115.92,0.0
2015-10-26,116.53,0.0
2015-10-27,119.37,0.0
2015-10-28,119.78,0.0
2015-10-29,119.71,0.0
2015-10-30,117.78,0.0
2015-11-02,118.69,0.0
2015-11-03,117.66,0.0
2015-11-04,114.64,0.0
2015-11-05,116.23,0.0
2015-11-06,114.81,0.0
2015-11-09,114.26,0.0
2015-11-10,115.89,0.0
2015-11-11,114.54,0.0
2015-11-12,112.82,0.0
2015-11-13,111.41,0.0
2015-11-16,113.82,0.0
2015-11-17,114.39,0.0
2015-11-18,117.25,0.0
2015-11-19,110.63,0.0
2015-11-20,112.97,0.0
2015-11-23,112.16,0.0
2015-11-24,113.19,0.0
2015-11-25,114.41,0.0
2015-11-27,114.34,0.0
2015-11-30,112.71,0.0
2015-12-01,116.26,0.0
2015-12-02,117.64,0.5000342600000002
2015-12-03,115.0,0.0
2015-12-04,117.74,0.0
2015-12-07,115.91,0.0
2015-12-08,115.88,0.0
2015-12-09,115.05,0.0
2015-12-10,116.21,0.0
2015-12-11,115.98,0.0
2015-12-14,115.85,0.0
2015-12-15,117.61,0.0
2015-12-16,118.83,0.0
2015-12-17,119.22,0.0
2015-12-18,115.82,0.0
2015-12-21,117.41,0.0
2015-12-22,117.44,0.0
2015-12-23,118.69,0.0
2015-12-24,118.34,0.0
2015-12-28,118.33,0.0
2015-12-29,119.82,0.0
2015-12-30,118.92,0.0
2015-12-31,117.64,0.0
2016-01-04,116.46,0.0
2016-01-05,116.68,0.0
2016-01-06,115.49,0.0
2016-01-07,112.09,0.0
2016-01-08,110.16,0.0
2016-01-11,109.58,0.0
2016-01-12,112.26,0.0
2016-01-13,109.23,0.0
2016-01-14,110.76,0.0
2016-01-15,109.27,0.0
2016-01-19,112.58,0.0
2016-01-20,114.79,0.0
2016-01-21,113.5,0.0
2016-01-22,114.33,0.0
2016-01-25,113.38,0.0
2016-01-26,113.96,0.0
2016-01-27,112.33,0.0
2016-01-28,111.38,0.0
2016-01-29,115.16,0.0
2016-02-01,115.89,0.0
2016-02-02,113.88,0.0
2016-02-03,112.75,0.0
2016-02-04,114.2,0.0
2016-02-05,111.72,0.0
2016-02-08,110.02,0.0
2016-02-09,111.16,0.0
2016-02-10,112.74,0.0
2016-02-11,110.62,0.0
2016-02-12,111.82,0.0
2016-02-16,115.15,0.0
2016-02-17,118.3,0.0
2016-02-18,117.45,0.0
2016-02-19,117.68,0.0
2016-02-22,121.27,0.0
2016-02-23,121.15,0.0
2016-02-24,120.2,0.0
2016-02-25,121.2,0.0
2016-02-26,121.33,0.0
2016-02-29,119.1,0.0
2016-03-01,121.67,0.0
2016-03-02,121.27,0.0
2016-03-03,121.82,0.0
2016-03-04,121.8,0.0
2016-03-07,121.76,0.0
2016-03-08,121.66,0.0
2016-03-09,121.1,0.5000226000000001
2016-03-10,122.09,0.0
2016-03-11,125.1,0.0
2016-03-14,125.22,0.0
2016-03-15,124.85,0.0
2016-03-16,124.9,0.0
2016-03-17,124.53,0.0
2016-03-18,126.72,0.0
2016-03-21,126.74,0.0
2016-03-22,128.02,0.0
2016-03-23,129.78999,0.0
2016-03-24,128.59,0.0
2016-03-28,128.92,0.0
2016-03-29,129.83,0.0
2016-03-30,129.67999,0.0
2016-03-31,128.89999,0.0
2016-04-01,129.92,0.0
2016-04-04,129.49001,0.0
2016-04-05,127.04,0.0
2016-04-06,128.03,0.0
2016-04-07,126.87,0.0
2016-04-08,125.68,0.0
2016-04-11,126.33,0.0
2016-04-12,126.8,0.0
2016-04-13,127.76,0.0
2016-04-14,127.98,0.0
2016-04-15,127.33,0.0
2016-04-18,127.81,0.0
2016-04-19,130.5,0.0
2016-04-20,133.92999,0.0
2016-04-21,132.96001,0.0
2016-04-22,134.13,0.0
2016-04-25,133.78,0.0
2016-04-26,134.24001,0.0
2016-04-27,132.8,0.0
2016-04-28,132.07001,0.0
2016-04-29,131.67999,0.0
2016-05-02,132.10001,0.0
2016-05-03,132.46001,0.0
2016-05-04,132.03,0.0
2016-05-05,132.31,0.0
2016-05-06,132.03999,0.0
2016-05-09,132.67,0.0
2016-05-10,133.57001,0.0
2016-05-11,130.69,0.0
2016-05-12,129.74001,0.0
2016-05-13,129.0,0.0
2016-05-16,130.64,0.0
2016-05-17,129.56,0.0
2016-05-18,130.50999,0.0
2016-05-19,130.0,0.0
2016-05-20,130.94,0.0
2016-05-23,130.42,0.0
2016-05-24,132.59,0.0
2016-05-25,133.42,0.0
2016-05-26,132.98,0.0
2016-05-27,134.0,0.0
2016-05-31,133.67,0.0
2016-06-01,134.53,0.0
2016-06-02,136.03999,0.0
2016-06-03,136.84,0.0
2016-06-06,138.14999,0.0
2016-06-07,136.94,0.0
2016-06-08,140.39999,0.0
2016-06-09,140.67999,0.0
2016-06-10,139.24001,0.0
2016-06-13,138.09,0.0
2016-06-14,137.87,0.0
2016-06-15,137.25999,0.62496471
2016-06-16,138.66,0.0
2016-06-17,137.69,0.0
2016-06-20,138.52,0.0
2016-06-21,138.19,0.0
2016-06-22,137.89999,0.0
2016-06-23,139.19,0.0
2016-06-24,137.28999,0.0
2016-06-27,137.11,0.0
2016-06-28,138.71001,0.0
2016-06-29,140.52,0.0
2016-06-30,141.2,0.0
2016-07-01,140.86,0.0
2016-07-05,141.56,0.0
2016-07-06,142.38,0.0
2016-07-07,140.8,0.0
2016-07-08,141.27,0.0
2016-07-11,140.32001,0.0
2016-07-12,139.86,0.0
2016-07-13,141.48,0.0
2016-07-14,140.84,0.0
2016-07-15,141.33,0.0
2016-07-18,140.75,0.0
2016-07-19,142.59,0.0
2016-07-20,143.02,0.0
2016-07-21,142.87,0.0
2016-07-22,143.69,0.0
2016-07-25,141.73,0.0
2016-07-26,141.7,0.0
2016-07-27,141.67999,0.0
2016-07-28,142.75999,0.0
2016-07-29,143.2,0.0
2016-08-01,143.50999,0.0
2016-08-02,143.17,0.0
2016-08-03,142.88,0.0
2016-08-04,142.71001,0.0
2016-08-05,142.99001,0.0
2016-08-08,142.13,0.0
2016-08-09,141.82001,0.0
2016-08-10,142.19,0.0
2016-08-11,142.63,0.0
2016-08-12,142.88,0.0
2016-08-15,141.62,0.0
2016-08-16,141.08,0.0
2016-08-17,141.71001,0.0
2016-08-18,142.17,0.0
2016-08-19,142.03999,0.0
2016-08-22,142.09,0.0
2016-08-23,142.00999,0.0
2016-08-24,139.87,0.0
2016-08-25,137.3,0.0
2016-08-26,136.62,0.0
2016-08-29,137.27,0.0
2016-08-30,136.87,0.0
2016-08-31,136.05,0.0
2016-09-01,135.74001,0.0
2016-09-02,136.61,0.0
2016-09-06,135.97,0.0
2016-09-07,134.99001,0.6249181199999999
2016-09-08,135.44,0.0
2016-09-09,133.62,0.0
2016-09-12,135.53,0.0
2016-09-13,133.95,0.0
2016-09-14,133.69,0.0
2016-09-15,135.61,0.0
2016-09-16,138.47,0.0
2016-09-19,137.67999,0.0
2016-09-20,137.47,0.0
2016-09-21,139.91,0.0
2016-09-22,141.03999,0.0
2016-09-23,140.50999,0.0
2016-09-26,139.72,0.0
2016-09-27,140.78999,0.0
2016-09-28,140.41,0.0
2016-09-29,138.32001,0.0
2016-09-30,140.0,0.0
2016-10-03,138.49001,0.0
2016-10-04,138.16,0.0
2016-10-05,137.60001,0.0
2016-10-06,136.47,0.0
2016-10-07,136.66,0.0
2016-10-10,138.08,0.0
2016-10-11,134.75,0.0
2016-10-12,135.10001,0.0
2016-10-13,134.19,0.0
2016-10-14,133.92,0.0
2016-10-17,134.13,0.0
2016-10-18,143.39,0.0
2016-10-19,144.37,0.0
2016-10-20,145.07001,0.0
2016-10-21,145.37,0.0
2016-10-24,144.69,0.0
2016-10-25,143.78,0.0
2016-10-26,142.23,0.0
2016-10-27,141.94,0.0
2016-10-28,140.35001,0.0
2016-10-31,141.33,0.0
2016-11-01,139.42999,0.0
2016-11-02,138.98,0.0
2016-11-03,137.83,0.0
2016-11-04,137.71001,0.0
2016-11-07,141.92999,0.0
2016-11-08,142.89999,0.0
2016-11-09,141.89999,0.0
2016-11-10,146.13,0.0
2016-11-11,146.42,0.0
2016-11-14,152.28,0.0
2016-11-15,152.23,0.0
2016-11-16,151.5,0.0
2016-11-17,150.77,0.0
2016-11-18,149.45,0.0
2016-11-21,150.41,0.0
2016-11-22,152.25999,0.0
2016-11-23,153.53999,0.0
2016-11-25,152.81,0.0
2016-11-28,152.11,0.0
2016-11-29,157.59,0.0
2016-11-30,158.32001,0.62500194
2016-12-01,160.94,0.0
2016-12-02,160.73,0.0
2016-12-05,157.63,0.0
2016-12-06,157.32001,0.0
2016-12-07,159.39999,0.0
2016-12-08,159.32001,0.0
2016-12-09,160.12,0.0
2016-12-12,159.49001,0.0
2016-12-13,160.53999,0.0
2016-12-14,159.86,0.0
2016-12-15,160.62,0.0
2016-12-16,163.94,0.0
2016-12-19,161.53999,0.0
2016-12-20,161.59,0.0
2016-12-21,161.33,0.0
2016-12-22,161.58,0.0
2016-12-23,163.03,0.0
2016-12-27,162.64,0.0
2016-12-28,161.44,0.0
2016-12-29,161.03999,0.0
2016-12-30,160.03999,0.0
2017-01-03,161.45,0.0
2017-01-04,161.91,0.0
2017-01-05,162.17999,0.0
2017-01-06,162.41,0.0
2017-01-09,161.95,0.0
2017-01-10,161.58,0.0
2017-01-11,161.89,0.0
2017-01-12,162.36,0.0
2017-01-13,161.8,0.0
2017-01-17,160.66,0.0
2017-01-18,157.74001,0.0
2017-01-19,158.7,0.0
2017-01-20,158.66,0.0
2017-01-23,159.07001,0.0
2017-01-24,160.42999,0.0
2017-01-25,161.24001,0.0
2017-01-26,162.75,0.0
2017-01-27,162.99001,0.0
2017-01-30,162.09,0.0
2017-01-31,162.10001,0.0
2017-02-01,162.71001,0.0
2017-02-02,160.75999,0.0
2017-02-03,161.87,0.0
2017-02-06,160.50999,0.0
2017-02-07,160.53,0.0
2017-02-08,160.31,0.0
2017-02-09,160.44,0.0
2017-02-10,160.75,0.0
2017-02-13,161.99001,0.0
2017-02-14,163.13,0.0
2017-02-15,164.28999,0.0
2017-02-16,163.64999,0.0
2017-02-17,157.62,0.0
2017-02-21,160.57001,0.0
2017-02-22,160.57001,0.0
2017-02-23,162.60001,0.0
2017-02-24,163.06,0.0
2017-02-27,165.38,0.0
2017-02-28,165.38,0.0
2017-03-01,167.94,0.0
2017-03-02,167.31,0.0
2017-03-03,168.2,0.0
2017-03-06,168.7,0.0
2017-03-07,168.3,0.0
2017-03-08,167.91,0.6248979000000001
2017-03-09,168.00999,0.0
2017-03-10,169.98,0.0
2017-03-13,170.21001,0.0
2017-03-14,169.06,0.0
2017-03-15,171.78,0.0
2017-03-16,171.3,0.0
2017-03-17,169.7,0.0
2017-03-20,168.0,0.0
2017-03-21,167.7,0.0
2017-03-22,167.03,0.0
2017-03-23,165.28999,0.0
2017-03-24,165.0,0.0
2017-03-27,164.60001,0.0
2017-03-28,165.35001,0.0
2017-03-29,163.44,0.0
2017-03-30,164.99001,0.0
2017-03-31,164.00999,0.0
2017-04-03,165.59,0.0
2017-04-04,164.97,0.0
2017-04-05,165.37,0.0
2017-04-06,165.34,0.0
2017-04-07,166.02,0.0
2017-04-10,165.48,0.0
2017-04-11,165.83,0.0
2017-04-12,165.56,0.0
2017-04-13,164.96001,0.0
2017-04-17,167.17999,0.0
2017-04-18,168.59,0.0
2017-04-19,169.25,0.0
2017-04-20,171.53999,0.0
2017-04-21,171.16,0.0
2017-04-24,172.33,0.0
2017-04-25,174.03999,0.0
2017-04-26,174.38,0.0
2017-04-27,174.63,0.0
2017-04-28,174.88,0.0
2017-05-01,174.59,0.0
2017-05-02,174.14,0.0
2017-05-03,172.53999,0.0
2017-05-04,174.02,0.0
2017-05-05,174.12,0.0
2017-05-08,174.44,0.0
2017-05-09,173.24001,0.0
2017-05-10,173.39,0.0
2017-05-11,173.32001,0.0
2017-05-12,171.81,0.0
2017-05-15,171.53,0.0
2017-05-16,168.12,0.0
2017-05-17,168.86,0.0
2017-05-18,171.45,0.0
2017-05-19,172.59,0.0
2017-05-22,174.7,0.0
2017-05-23,175.22,0.0
2017-05-24,175.59,0.0
2017-05-25,178.05,0.0
2017-05-26,177.5,0.0
2017-05-30,176.59,0.0
2017-05-31,175.17999,0.0
2017-06-01,179.58,0.0
2017-06-02,179.39,0.0
2017-06-05,179.37,0.0
2017-06-06,180.82001,0.0
2017-06-07,183.21001,0.0
2017-06-08,181.69,0.0
2017-06-09,181.46001,0.0
2017-06-12,179.25,0.0
2017-06-13,181.05,0.0
2017-06-14,182.36,0.0
2017-06-15,180.38,0.75004668
2017-06-16,181.63,0.0
2017-06-19,183.02,0.0
2017-06-20,183.27,0.0
2017-06-21,184.92,0.0
2017-06-22,186.5,0.0
2017-06-23,185.25,0.0
2017-06-26,185.12,0.0
2017-06-27,184.60001,0.0
2017-06-28,185.7,0.0
2017-06-29,185.27,0.0
2017-06-30,185.42,0.0
2017-07-03,186.64999,0.0
2017-07-05,188.25,0.0
2017-07-06,186.94,0.0
2017-07-07,187.96001,0.0
2017-07-10,186.95,0.0
2017-07-11,185.95,0.0
2017-07-12,186.69,0.0
2017-07-13,185.48,0.0
2017-07-14,186.89999,0.0
2017-07-17,186.35001,0.0
2017-07-18,186.85001,0.0
2017-07-19,189.19,0.0
2017-07-20,191.5,0.0
2017-07-21,191.78,0.0
2017-07-24,190.89,0.0
2017-07-25,190.39999,0.0
2017-07-26,190.75,0.0
2017-07-27,188.92999,0.0
2017-07-28,191.14999,0.0
2017-07-31,191.81,0.0
2017-08-01,192.23,0.0
2017-08-02,193.0,0.0
2017-08-03,194.77,0.0
2017-08-04,194.88,0.0
2017-08-07,194.78,0.0
2017-08-08,194.89999,0.0
2017-08-09,194.83,0.0
2017-08-10,192.57001,0.0
2017-08-11,193.02,0.0
2017-08-14,193.71001,0.0
2017-08-15,194.5,0.0
2017-08-16,193.77,0.0
2017-08-17,192.7,0.0
2017-08-18,190.82001,0.0
2017-08-21,192.03,0.0
2017-08-22,194.78999,0.0
2017-08-23,194.24001,0.0
2017-08-24,194.75,0.0
2017-08-25,194.36,0.0
2017-08-28,195.09,0.0
2017-08-29,196.73,0.0
2017-08-30,195.88,0.0
2017-08-31,198.89999,0.0
2017-09-01,199.75,0.0
2017-09-05,199.31,0.0
2017-09-06,198.38,0.0
2017-09-07,198.17,0.75007478
2017-09-08,197.75,0.0
2017-09-11,199.58,0.0
2017-09-12,197.47,0.0
2017-09-13,198.33,0.0
2017-09-14,197.73,0.0
2017-09-15,198.17999,0.0
2017-09-18,198.19,0.0
2017-09-19,194.64999,0.0
2017-09-20,195.75,0.0
2017-09-21,195.21001,0.0
2017-09-22,193.03,0.0
2017-09-25,191.75,0.0
2017-09-26,192.7,0.0
2017-09-27,194.49001,0.0
2017-09-28,196.10001,0.0
2017-09-29,195.85001,0.0
2017-10-02,197.44,0.0
2017-10-03,198.63,0.0
2017-10-04,200.48,0.0
2017-10-05,197.89999,0.0
2017-10-06,198.06,0.0
2017-10-09,196.3,0.0
2017-10-10,194.67999,0.0
2017-10-11,195.25999,0.0
2017-10-12,192.92,0.0
2017-10-13,192.52,0.0
2017-10-16,193.2,0.0
2017-10-17,203.89,0.0
2017-10-18,205.23,0.0
2017-10-19,203.25,0.0
2017-10-20,207.49001,0.0
2017-10-23,207.00999,0.0
2017-10-24,208.14999,0.0
2017-10-25,207.56,0.0
2017-10-26,209.14999,0.0
2017-10-27,212.60001,0.0
2017-10-30,209.39,0.0
2017-10-31,210.22,0.0
2017-11-01,209.53,0.0
2017-11-02,211.10001,0.0
2017-11-03,212.87,0.0
2017-11-06,212.12,0.0
2017-11-07,212.7,0.0
2017-11-08,210.77,0.0
2017-11-09,211.56,0.0
2017-11-10,211.07001,0.0
2017-11-13,212.66,0.0
2017-11-14,211.71001,0.0
2017-11-15,209.86,0.0
2017-11-16,211.13,0.0
2017-11-17,209.89999,0.0
2017-11-20,210.25,0.0
2017-11-21,212.60001,0.0
2017-11-22,211.22,0.0
2017-11-24,212.50999,0.0
2017-11-27,212.39999,0.0
2017-11-28,216.14,0.0
2017-11-29,222.88,0.0
2017-11-30,228.17,0.7499912
2017-12-01,226.78,0.0
2017-12-04,221.42,0.0
2017-12-05,220.09,0.0
2017-12-06,219.94,0.0
2017-12-07,220.14999,0.0
2017-12-08,223.91,0.0
2017-12-11,222.77,0.0
2017-12-12,222.49001,0.0
2017-12-13,224.35001,0.0
2017-12-14,221.25,0.0
2017-12-15,221.82001,0.0
2017-12-18,222.67,0.0
2017-12-19,222.03999,0.0
2017-12-20,222.38,0.0
2017-12-21,221.69,0.0
2017-12-22,220.0,0.0
2017-12-26,219.60001,0.0
2017-12-27,220.42,0.0
2017-12-28,222.77,0.0
2017-12-29,220.46001,0.0
2018-01-02,221.16,0.0
2018-01-03,223.48,0.0
2018-01-04,224.45,0.0
2018-01-05,228.73,0.0
2018-01-08,224.75999,0.0
2018-01-09,225.88,0.0
2018-01-10,224.2,0.0
2018-01-11,225.39,0.0
2018-01-12,228.64,0.0
2018-01-16,232.89999,0.0
2018-01-17,238.42999,0.0
2018-01-18,243.16,0.0
2018-01-19,243.35001,0.0
2018-01-22,243.56,0.0
2018-01-23,245.21001,0.0
2018-01-24,244.85001,0.0
2018-01-25,245.17999,0.0
2018-01-26,248.47,0.0
2018-01-29,247.41,0.0
2018-01-30,236.64999,0.0
2018-01-31,236.78,0.0
2018-02-01,235.22,0.0
2018-02-02,231.88,0.0
2018-02-05,220.02,0.0
2018-02-06,225.17999,0.0
2018-02-07,225.82001,0.0
2018-02-08,216.46001,0.0
2018-02-09,220.96001,0.0
2018-02-12,225.69,0.0
2018-02-13,226.64,0.0
2018-02-14,228.78,0.0
2018-02-15,226.02,0.0
2018-02-16,229.37,0.0
2018-02-20,226.66,0.0
2018-02-21,225.13,0.0
2018-02-22,227.09,0.0
2018-02-23,230.16,0.0
2018-02-26,234.06,0.0
2018-02-27,232.52,0.0
2018-02-28,226.16,0.0
2018-03-01,224.45,0.0
2018-03-02,225.19,0.0
2018-03-05,228.38,0.0
2018-03-06,226.17999,0.0
2018-03-07,227.27,0.0
2018-03-08,224.73,0.7499910000000002
2018-03-09,225.42999,0.0
2018-03-12,222.77,0.0
2018-03-13,226.94,0.0
2018-03-14,225.38,0.0
2018-03-15,229.48,0.0
2018-03-16,227.86,0.0
2018-03-19,225.05,0.0
2018-03-20,226.78,0.0
2018-03-21,222.82001,0.0
2018-03-22,215.21001,0.0
2018-03-23,212.55,0.0
2018-03-26,219.07001,0.0
2018-03-27,217.96001,0.0
2018-03-28,218.5,0.0
2018-03-29,214.0,0.0
2018-04-02,217.2,0.0
2018-04-03,224.58,0.0
2018-04-04,228.78999,0.0
2018-04-05,229.07001,0.0
2018-04-06,223.96001,0.0
2018-04-09,222.73,0.0
2018-04-10,226.78999,0.0
2018-04-11,221.89999,0.0
2018-04-12,224.24001,0.0
2018-04-13,224.28,0.0
2018-04-16,230.32001,0.0
2018-04-17,238.55,0.0
2018-04-18,236.39999,0.0
2018-04-19,235.75999,0.0
2018-04-20,235.06,0.0
2018-04-23,234.34,0.0
2018-04-24,234.22,0.0
2018-04-25,234.89999,0.0
2018-04-26,237.03,0.0
2018-04-27,240.17999,0.0
2018-04-30,236.39999,0.0
2018-05-01,236.85001,0.0
2018-05-02,233.46001,0.0
2018-05-03,234.14999,0.0
2018-05-04,235.89999,0.0
2018-05-07,233.78,0.0
2018-05-08,232.03,0.0
2018-05-09,229.21001,0.0
2018-05-10,233.71001,0.0
2018-05-11,238.28,0.0
2018-05-14,242.89999,0.0
2018-05-15,239.5,0.0
2018-05-16,241.72,0.0
2018-05-17,242.96001,0.0
2018-05-18,244.64,0.0
2018-05-21,247.89999,0.0
2018-05-22,245.17999,0.0
2018-05-23,244.25999,0.0
2018-05-24,242.73,0.0
2018-05-25,244.95,0.0
2018-05-29,242.17,0.0
2018-05-30,244.94,0.0
2018-05-31,241.50999,0.0
2018-06-01,243.35001,0.0
2018-06-04,244.63,0.0
2018-06-05,244.42999,0.0
2018-06-06,248.64999,0.0
2018-06-07,248.98,0.0
2018-06-08,250.67999,0.0
2018-06-11,253.78,0.0
2018-06-12,253.58,0.0
2018-06-13,252.87,0.0
2018-06-14,255.33,0.0
2018-06-15,255.98,0.90003825
2018-06-18,254.87,0.0
2018-06-19,253.02,0.0
2018-06-20,252.81,0.0
2018-06-21,251.89,0.0
2018-06-22,254.37,0.0
2018-06-25,250.71001,0.0
2018-06-26,249.77,0.0
2018-06-27,248.17,0.0
2018-06-28,244.89999,0.0
2018-06-29,245.34,0.0
2018-07-02,247.48,0.0
2018-07-03,246.98,0.0
2018-07-05,250.5,0.0
2018-07-06,250.75999,0.0
2018-07-09,253.67,0.0
2018-07-10,255.53999,0.0
2018-07-11,254.59,0.0
2018-07-12,256.04999,0.0
2018-07-13,258.70001,0.0
2018-07-16,256.98001,0.0
2018-07-17,250.28999,0.0
2018-07-18,255.42,0.0
2018-07-19,252.92999,0.0
2018-07-20,252.7,0.0
2018-07-23,252.74001,0.0
2018-07-24,253.75999,0.0
2018-07-25,254.86,0.0
2018-07-26,257.0,0.0
2018-07-27,255.95,0.0
2018-07-30,253.84,0.0
2018-07-31,253.22,0.0
2018-08-01,253.37,0.0
2018-08-02,256.07999,0.0
2018-08-03,257.22,0.0
2018-08-06,256.76001,0.0
2018-08-07,257.64999,0.0
2018-08-08,258.81,0.0
2018-08-09,261.59,0.0
2018-08-10,260.35999,0.0
2018-08-13,260.91,0.0
2018-08-14,263.48001,0.0
2018-08-15,260.60999,0.0
2018-08-16,263.10001,0.0
2018-08-17,262.32999,0.0
2018-08-20,262.39999,0.0
2018-08-21,261.69,0.0
2018-08-22,260.73999,0.0
2018-08-23,261.42001,0.0
2018-08-24,264.28,0.0
2018-08-27,267.07999,0.0
2018-08-28,268.51001,0.0
2018-08-29,269.0,0.0
2018-08-30,268.39001,0.0
2018-08-31,268.45999,0.0
2018-09-04,268.51001,0.0
2018-09-05,267.64001,0.0
2018-09-06,269.64999,0.9000733536300002
2018-09-07,268.28,0.0
2018-09-10,259.73001,0.0
2018-09-11,261.04001,0.0
2018-09-12,262.67001,0.0
2018-09-13,265.48999,0.0
2018-09-14,265.31,0.0
2018-09-17,263.87,0.0
2018-09-18,263.29001,0.0
2018-09-19,265.32999,0.0
2018-09-20,266.39001,0.0
2018-09-21,266.67001,0.0
2018-09-24,267.35999,0.0
2018-09-25,263.51001,0.0
2018-09-26,262.91,0.0
2018-09-27,264.64999,0.0
2018-09-28,266.04001,0.0
2018-10-01,269.10001,0.0
2018-10-02,270.63,0.0
2018-10-03,270.89999,0.0
2018-10-04,268.32001,0.0
2018-10-05,269.20001,0.0
2018-10-08,269.01001,0.0
2018-10-09,270.10999,0.0
2018-10-10,263.07999,0.0
2018-10-11,257.12,0.0
2018-10-12,259.60999,0.0
2018-10-15,260.25,0.0
2018-10-16,272.57001,0.0
2018-10-17,267.29999,0.0
2018-10-18,266.81,0.0
2018-10-19,265.29999,0.0
2018-10-22,262.19,0.0
2018-10-23,264.85999,0.0
2018-10-24,256.32001,0.0
2018-10-25,264.23999,0.0
2018-10-26,258.17999,0.0
2018-10-29,256.51999,0.0
2018-10-30,258.28,0.0
2018-10-31,261.35001,0.0
2018-11-01,260.92999,0.0
2018-11-02,261.01001,0.0
2018-11-05,261.01001,0.0
2018-11-06,263.54001,0.0
2018-11-07,274.63,0.0
2018-11-08,276.64999,0.0
2018-11-09,276.54999,0.0
2018-11-12,272.38,0.0
2018-11-13,269.22,0.0
2018-11-14,264.95999,0.0
2018-11-15,264.94,0.0
2018-11-16,271.10999,0.0
2018-11-19,266.04999,0.0
2018-11-20,261.5,0.0
2018-11-21,260.54999,0.0
2018-11-23,261.62,0.0
2018-11-26,266.16,0.0
2018-11-27,271.14999,0.0
2018-11-28,280.95001,0.0
2018-11-29,282.54999,0.0
2018-11-30,281.35999,0.9002042681399999
2018-12-03,286.32999,0.0
2018-12-04,278.54999,0.0
2018-12-06,276.85001,0.0
2018-12-07,269.17999,0.0
2018-12-10,266.53,0.0
2018-12-11,267.22,0.0
2018-12-12,270.64001,0.0
2018-12-13,272.14999,0.0
2018-12-14,265.01999,0.0
2018-12-17,258.07001,0.0
2018-12-18,252.97,0.0
2018-12-19,250.31,0.0
2018-12-20,242.44,0.0
2018-12-21,238.34,0.0
2018-12-24,232.94,0.0
2018-12-26,243.35001,0.0
2018-12-27,245.97,0.0
2018-12-28,246.24001,0.0
2018-12-31,249.12,0.0
2019-01-02,243.49001,0.0
2019-01-03,236.85001,0.0
2019-01-04,239.62,0.0
2019-01-07,240.08,0.0
2019-01-08,243.28999,0.0
2019-01-09,243.64,0.0
2019-01-10,244.87,0.0
2019-01-11,247.67,0.0
2019-01-14,248.06,0.0
2019-01-15,256.87,0.0
2019-01-16,261.45999,0.0
2019-01-17,259.76999,0.0
2019-01-18,265.5,0.0
2019-01-22,265.69,0.0
2019-01-23,267.01999,0.0
2019-01-24,266.13,0.0
2019-01-25,268.04999,0.0
2019-01-28,266.76999,0.0
2019-01-29,267.34,0.0
2019-01-30,270.37,0.0
2019-01-31,270.20001,0.0
2019-02-01,268.72,0.0
2019-02-04,268.20999,0.0
